Time,Cpu_Usage_Percentage,Network_Call,RAM_Usage_Percentage,Garbage_Collector,Class
Sun Jul 25 2021 16:46:01 GMT+0200 (GMT+02:00),0.00192768,,209375232,146665488,normal
Sun Jul 25 2021 16:46:02 GMT+0200 (GMT+02:00),0.00192768,,209375232,146665488,normal
Sun Jul 25 2021 16:46:03 GMT+0200 (GMT+02:00),0.0025241,[IN] - 200 [GET] /api/patients,209375232,146665488,normal
Sun Jul 25 2021 16:46:03 GMT+0200 (GMT+02:00),0.0025241,,209375232,146665488,normal
Sun Jul 25 2021 16:46:03 GMT+0200 (GMT+02:00),0.0025241,[OUT] - 200 [GET] http://www.google.it/,209375232,146665488,normal
Sun Jul 25 2021 16:46:04 GMT+0200 (GMT+02:00),0.0025241,,209375232,146665488,normal
Sun Jul 25 2021 16:46:05 GMT+0200 (GMT+02:00),0.00318684,,209555456,146829512,normal
Sun Jul 25 2021 16:46:06 GMT+0200 (GMT+02:00),0.00318684,,209555456,146829512,normal
Sun Jul 25 2021 16:46:06 GMT+0200 (GMT+02:00),0.00318684,[OUT] - 200 [GET] http://www.google.it/,209555456,146829512,normal
Sun Jul 25 2021 16:46:07 GMT+0200 (GMT+02:00),0.00318684,[IN] - 201 [POST] /api/patients,209555456,146829512,normal
Sun Jul 25 2021 16:46:07 GMT+0200 (GMT+02:00),0.00318684,,209555456,146829512,normal
Sun Jul 25 2021 16:46:08 GMT+0200 (GMT+02:00),0.00318684,,209555456,146829512,normal
Sun Jul 25 2021 16:46:09 GMT+0200 (GMT+02:00),0.00217856,,209625088,147019976,anomaly
Sun Jul 25 2021 16:46:09 GMT+0200 (GMT+02:00),0.00217856,[OUT] - 200 [GET] http://www.google.it/,209625088,147019976,anomaly
Sun Jul 25 2021 16:46:10 GMT+0200 (GMT+02:00),0.00217856,,209625088,147019976,normal
Sun Jul 25 2021 16:46:11 GMT+0200 (GMT+02:00),0.00253501,,210190336,147019976,normal
Sun Jul 25 2021 16:46:12 GMT+0200 (GMT+02:00),0.00253501,,210190336,147019976,normal
Sun Jul 25 2021 16:46:12 GMT+0200 (GMT+02:00),0.00253501,[OUT] - 200 [GET] http://www.google.it/,210190336,147019976,normal
Sun Jul 25 2021 16:46:13 GMT+0200 (GMT+02:00),0.00253501,,210190336,147104048,normal
Sun Jul 25 2021 16:46:14 GMT+0200 (GMT+02:00),0.00253501,,210190336,147104048,normal
Sun Jul 25 2021 16:46:15 GMT+0200 (GMT+02:00),0.0017879,[IN] - 200 [GET] /api/patients,209887232,147104048,normal
Sun Jul 25 2021 16:46:15 GMT+0200 (GMT+02:00),0.0017879,,209887232,147104048,normal
Sun Jul 25 2021 16:46:15 GMT+0200 (GMT+02:00),0.0017879,[OUT] - 200 [GET] http://www.google.it/,209887232,147104048,normal
Sun Jul 25 2021 16:46:16 GMT+0200 (GMT+02:00),0.0017879,,209887232,147104048,normal
Sun Jul 25 2021 16:46:17 GMT+0200 (GMT+02:00),0.00293853,,209887232,147200024,normal
Sun Jul 25 2021 16:46:18 GMT+0200 (GMT+02:00),0.00293853,,209887232,147200024,normal
Sun Jul 25 2021 16:46:18 GMT+0200 (GMT+02:00),0.00293853,[OUT] - 200 [GET] http://www.google.it/,209887232,147200024,normal
Sun Jul 25 2021 16:46:19 GMT+0200 (GMT+02:00),0.00293853,[IN] - 200 [DELETE] /api/patients/60fd76e27e311a3c033989c6,209911808,147200024,normal
Sun Jul 25 2021 16:46:19 GMT+0200 (GMT+02:00),0.00293853,,209911808,147200024,normal
Sun Jul 25 2021 16:46:20 GMT+0200 (GMT+02:00),0.00293853,,209911808,147200024,normal
Sun Jul 25 2021 16:46:21 GMT+0200 (GMT+02:00),0.00198708,,209723392,147283568,normal
Sun Jul 25 2021 16:46:21 GMT+0200 (GMT+02:00),0.00198708,[OUT] - 200 [GET] http://www.google.it/,209723392,147283568,normal
Sun Jul 25 2021 16:46:22 GMT+0200 (GMT+02:00),0.00198708,,209723392,147283568,normal
Sun Jul 25 2021 16:46:23 GMT+0200 (GMT+02:00),0.00198708,,209723392,147283568,normal
Sun Jul 25 2021 16:46:24 GMT+0200 (GMT+02:00),0.00198708,,209723392,147283568,normal
Sun Jul 25 2021 16:46:24 GMT+0200 (GMT+02:00),0.00198708,[OUT] - 200 [GET] http://www.google.it/,209723392,147283568,normal
Sun Jul 25 2021 16:46:25 GMT+0200 (GMT+02:00),0.00209055,[IN] - 200 [PUT] /api/patients/60fd772a7e311a3c033989c8,210481152,147424112,anomaly
Sun Jul 25 2021 16:46:25 GMT+0200 (GMT+02:00),0.00209055,,210481152,147424112,anomaly
Sun Jul 25 2021 16:46:26 GMT+0200 (GMT+02:00),0.00209055,,210481152,147424112,normal
Sun Jul 25 2021 16:46:27 GMT+0200 (GMT+02:00),0.0021879,,210432000,147424112,normal
Sun Jul 25 2021 16:46:27 GMT+0200 (GMT+02:00),0.0021879,[OUT] - 200 [GET] http://www.google.it/,210432000,147424112,normal
Sun Jul 25 2021 16:46:28 GMT+0200 (GMT+02:00),0.0021879,,210432000,147424112,normal
Sun Jul 25 2021 16:46:29 GMT+0200 (GMT+02:00),0.0021879,[IN] - 200 [GET] /api/patients/60fd772a7e311a3c033989c8,210186240,147527496,normal
Sun Jul 25 2021 16:46:29 GMT+0200 (GMT+02:00),0.0021879,,210186240,147527496,normal
Sun Jul 25 2021 16:46:30 GMT+0200 (GMT+02:00),0.0021879,,210186240,147527496,normal
Sun Jul 25 2021 16:46:30 GMT+0200 (GMT+02:00),0.0021879,[OUT] - 200 [GET] http://www.google.it/,210186240,147527496,normal
Sun Jul 25 2021 16:46:31 GMT+0200 (GMT+02:00),0.00196569,,210186240,147615552,normal
Sun Jul 25 2021 16:46:32 GMT+0200 (GMT+02:00),0.00196569,,210186240,147615552,normal
Sun Jul 25 2021 16:46:33 GMT+0200 (GMT+02:00),0.00280198,,209993728,147615552,normal
Sun Jul 25 2021 16:46:33 GMT+0200 (GMT+02:00),0.00280198,[OUT] - 200 [GET] http://www.google.it/,209993728,147615552,normal
Sun Jul 25 2021 16:46:33 GMT+0200 (GMT+02:00),0.00280198,[IN] - 201 [POST] /api/patients,209993728,147615552,normal
Sun Jul 25 2021 16:46:34 GMT+0200 (GMT+02:00),0.00280198,,209993728,147615552,normal
Sun Jul 25 2021 16:46:35 GMT+0200 (GMT+02:00),0.00209731,,210104320,147727008,normal
Sun Jul 25 2021 16:46:36 GMT+0200 (GMT+02:00),0.00209731,,210104320,147727008,normal
Sun Jul 25 2021 16:46:36 GMT+0200 (GMT+02:00),0.00209731,[OUT] - 200 [GET] http://www.google.it/,210104320,147727008,normal
Sun Jul 25 2021 16:46:37 GMT+0200 (GMT+02:00),0.00209731,,210104320,147727008,normal
Sun Jul 25 2021 16:46:38 GMT+0200 (GMT+02:00),0.00209731,,210104320,147727008,normal
Sun Jul 25 2021 16:46:39 GMT+0200 (GMT+02:00),0.0016629,,210567168,147727008,normal
Sun Jul 25 2021 16:46:39 GMT+0200 (GMT+02:00),0.0016629,[OUT] - 200 [GET] http://www.google.it/,210567168,147727008,normal
Sun Jul 25 2021 16:46:40 GMT+0200 (GMT+02:00),0.0016629,[IN] - 200 [GET] /api/patients,210567168,147727008,normal
Sun Jul 25 2021 16:46:40 GMT+0200 (GMT+02:00),0.0016629,,210567168,147727008,normal
Sun Jul 25 2021 16:46:41 GMT+0200 (GMT+02:00),0.00192157,,210690048,147812664,normal
Sun Jul 25 2021 16:46:42 GMT+0200 (GMT+02:00),0.00192157,,210690048,147812664,normal
Sun Jul 25 2021 16:46:42 GMT+0200 (GMT+02:00),0.00192157,[OUT] - 200 [GET] http://www.google.it/,210690048,147812664,normal
Sun Jul 25 2021 16:46:43 GMT+0200 (GMT+02:00),0.00192157,,210690048,147912096,normal
Sun Jul 25 2021 16:46:44 GMT+0200 (GMT+02:00),0.00192157,,210690048,147912096,normal
Sun Jul 25 2021 16:46:45 GMT+0200 (GMT+02:00),0.00194302,[IN] - 200 [DELETE] /api/patients/60fd772a7e311a3c033989c8,210268160,147912096,normal
Sun Jul 25 2021 16:46:45 GMT+0200 (GMT+02:00),0.00194302,,210268160,147912096,normal
Sun Jul 25 2021 16:46:45 GMT+0200 (GMT+02:00),0.00194302,[OUT] - 200 [GET] http://www.google.it/,210268160,147912096,normal
Sun Jul 25 2021 16:46:46 GMT+0200 (GMT+02:00),0.00194302,,210268160,147912096,normal
Sun Jul 25 2021 16:46:47 GMT+0200 (GMT+02:00),0.00183209,,211144704,147912096,normal
Sun Jul 25 2021 16:46:48 GMT+0200 (GMT+02:00),0.00183209,[IN] - 200 [GET] /api/patients,211144704,147912096,normal
Sun Jul 25 2021 16:46:48 GMT+0200 (GMT+02:00),0.00183209,,211144704,147912096,normal
Sun Jul 25 2021 16:46:48 GMT+0200 (GMT+02:00),0.00183209,[OUT] - 200 [GET] http://www.google.it/,211144704,147912096,normal
Sun Jul 25 2021 16:46:49 GMT+0200 (GMT+02:00),0.00183209,,211144704,147972216,normal
Sun Jul 25 2021 16:46:50 GMT+0200 (GMT+02:00),0.00183209,,211144704,147972216,normal
Sun Jul 25 2021 16:46:51 GMT+0200 (GMT+02:00),0.00198956,,211148800,147972216,normal
Sun Jul 25 2021 16:46:51 GMT+0200 (GMT+02:00),0.00198956,[OUT] - 200 [GET] http://www.google.it/,211148800,147972216,normal
Sun Jul 25 2021 16:46:52 GMT+0200 (GMT+02:00),0.00198956,,211148800,147972216,normal
Sun Jul 25 2021 16:46:53 GMT+0200 (GMT+02:00),0.00199335,,210767872,148055536,normal
Sun Jul 25 2021 16:46:53 GMT+0200 (GMT+02:00),0.00199335,[IN] - 200 [PUT] /api/patients/60fd77547e311a3c033989c9,210767872,148055536,normal
Sun Jul 25 2021 16:46:54 GMT+0200 (GMT+02:00),0.00199335,,210767872,148055536,normal
Sun Jul 25 2021 16:46:54 GMT+0200 (GMT+02:00),0.00199335,[OUT] - 200 [GET] http://www.google.it/,210767872,148055536,normal
Sun Jul 25 2021 16:46:55 GMT+0200 (GMT+02:00),0.00199335,,210767872,148159544,normal
Sun Jul 25 2021 16:46:56 GMT+0200 (GMT+02:00),0.00199335,,210767872,148159544,normal
Sun Jul 25 2021 16:46:57 GMT+0200 (GMT+02:00),0.00183212,,210784256,148159544,normal
Sun Jul 25 2021 16:46:57 GMT+0200 (GMT+02:00),0.00183212,[OUT] - 200 [GET] http://www.google.it/,210784256,148159544,normal
Sun Jul 25 2021 16:46:58 GMT+0200 (GMT+02:00),0.00183212,,210784256,148159544,normal
Sun Jul 25 2021 16:46:59 GMT+0200 (GMT+02:00),0.00188653,,210784256,148159544,normal
Sun Jul 25 2021 16:47:00 GMT+0200 (GMT+02:00),0.00188653,[IN] - 200 [GET] /api/patients,210784256,148159544,normal
Sun Jul 25 2021 16:47:00 GMT+0200 (GMT+02:00),0.00188653,,210784256,148159544,normal
Sun Jul 25 2021 16:47:00 GMT+0200 (GMT+02:00),0.00188653,[OUT] - 200 [GET] http://www.google.it/,210784256,148159544,normal
Sun Jul 25 2021 16:47:01 GMT+0200 (GMT+02:00),0.00188653,,211341312,148221376,normal
Sun Jul 25 2021 16:47:02 GMT+0200 (GMT+02:00),0.00188653,,211341312,148221376,normal
Sun Jul 25 2021 16:47:03 GMT+0200 (GMT+02:00),0.0019884,,211341312,148221376,normal
Sun Jul 25 2021 16:47:03 GMT+0200 (GMT+02:00),0.0019884,[OUT] - 200 [GET] http://www.google.it/,211341312,148221376,anomaly
Sun Jul 25 2021 16:47:03 GMT+0200 (GMT+02:00),0.0019884,[IN] - 200 [GET] /api/patients/60fd77847e311a3c033989cd,211341312,148221376,anomaly
Sun Jul 25 2021 16:47:04 GMT+0200 (GMT+02:00),0.0019884,,211341312,148221376,normal
Sun Jul 25 2021 16:47:05 GMT+0200 (GMT+02:00),0.00199461,,211214336,148316640,normal
Sun Jul 25 2021 16:47:06 GMT+0200 (GMT+02:00),0.00199461,,211214336,148316640,anomaly
Sun Jul 25 2021 16:47:06 GMT+0200 (GMT+02:00),0.00199461,[OUT] - 200 [GET] http://www.google.it/,211214336,148316640,anomaly
Sun Jul 25 2021 16:47:07 GMT+0200 (GMT+02:00),0.00199461,,210829312,148399864,normal
Sun Jul 25 2021 16:47:08 GMT+0200 (GMT+02:00),0.00199461,,210829312,148399864,normal
Sun Jul 25 2021 16:47:09 GMT+0200 (GMT+02:00),0.00164895,,210829312,148399864,normal
Sun Jul 25 2021 16:47:09 GMT+0200 (GMT+02:00),0.00164895,[OUT] - 200 [GET] http://www.google.it/,210829312,148399864,normal
Sun Jul 25 2021 16:47:10 GMT+0200 (GMT+02:00),0.00164895,,210829312,148399864,normal
Sun Jul 25 2021 16:47:11 GMT+0200 (GMT+02:00),0.00154251,,211480576,148399864,normal
Sun Jul 25 2021 16:47:12 GMT+0200 (GMT+02:00),0.00154251,,211480576,148399864,normal
Sun Jul 25 2021 16:47:12 GMT+0200 (GMT+02:00),0.00154251,[OUT] - 200 [GET] http://www.google.it/,211480576,148399864,normal
Sun Jul 25 2021 16:47:13 GMT+0200 (GMT+02:00),0.00154251,,211480576,148494968,normal
Sun Jul 25 2021 16:47:14 GMT+0200 (GMT+02:00),0.00154251,,211480576,148494968,normal
Sun Jul 25 2021 16:47:15 GMT+0200 (GMT+02:00),0.0018876,,211181568,148494968,normal
Sun Jul 25 2021 16:47:15 GMT+0200 (GMT+02:00),0.0018876,[OUT] - 200 [GET] http://www.google.it/,211181568,148494968,normal
Sun Jul 25 2021 16:47:16 GMT+0200 (GMT+02:00),0.0018876,,211181568,148494968,normal
Sun Jul 25 2021 16:47:17 GMT+0200 (GMT+02:00),0.0018876,,211652608,148494968,normal
Sun Jul 25 2021 16:47:18 GMT+0200 (GMT+02:00),0.0018876,,211652608,148494968,normal
Sun Jul 25 2021 16:47:18 GMT+0200 (GMT+02:00),0.0018876,[OUT] - 200 [GET] http://www.google.it/,211652608,148494968,normal
Sun Jul 25 2021 16:47:19 GMT+0200 (GMT+02:00),0.00177306,[IN] - 201 [POST] /api/patients,211652608,148571848,normal
Sun Jul 25 2021 16:47:19 GMT+0200 (GMT+02:00),0.00177306,,211652608,148571848,normal
Sun Jul 25 2021 16:47:20 GMT+0200 (GMT+02:00),0.00177306,,211652608,148571848,normal
Sun Jul 25 2021 16:47:21 GMT+0200 (GMT+02:00),0.00219744,[IN] - 200 [GET] /api/patients,211775488,148571848,normal
Sun Jul 25 2021 16:47:21 GMT+0200 (GMT+02:00),0.00219744,,211775488,148571848,normal
Sun Jul 25 2021 16:47:21 GMT+0200 (GMT+02:00),0.00219744,[OUT] - 200 [GET] http://www.google.it/,211775488,148571848,normal
Sun Jul 25 2021 16:47:22 GMT+0200 (GMT+02:00),0.00219744,,211775488,148571848,normal
Sun Jul 25 2021 16:47:23 GMT+0200 (GMT+02:00),0.00215164,,211775488,148667656,normal
Sun Jul 25 2021 16:47:24 GMT+0200 (GMT+02:00),0.00215164,,211775488,148667656,normal
Sun Jul 25 2021 16:47:24 GMT+0200 (GMT+02:00),0.00215164,[OUT] - 200 [GET] http://www.google.it/,211775488,148667656,normal
Sun Jul 25 2021 16:47:25 GMT+0200 (GMT+02:00),0.00215164,,211775488,148754776,normal
Sun Jul 25 2021 16:47:26 GMT+0200 (GMT+02:00),0.00215164,,211775488,148754776,normal
Sun Jul 25 2021 16:47:27 GMT+0200 (GMT+02:00),0.00160288,,211464192,148754776,normal
Sun Jul 25 2021 16:47:27 GMT+0200 (GMT+02:00),0.00160288,[OUT] - 200 [GET] http://www.google.it/,211464192,148754776,normal
Sun Jul 25 2021 16:47:28 GMT+0200 (GMT+02:00),0.00160288,,211464192,148754776,normal
Sun Jul 25 2021 16:47:28 GMT+0200 (GMT+02:00),0.00160288,[IN] - 200 [GET] /api/patients/60fd77547e311a3c033989c9,211464192,148754776,normal
Sun Jul 25 2021 16:47:29 GMT+0200 (GMT+02:00),0.00187219,,211943424,148824096,normal
Sun Jul 25 2021 16:47:30 GMT+0200 (GMT+02:00),0.00187219,,211943424,148824096,anomaly
Sun Jul 25 2021 16:47:30 GMT+0200 (GMT+02:00),0.00187219,[OUT] - 200 [GET] http://www.google.it/,211943424,148824096,anomaly
Sun Jul 25 2021 16:47:31 GMT+0200 (GMT+02:00),0.00187219,,211943424,148824096,normal
Sun Jul 25 2021 16:47:32 GMT+0200 (GMT+02:00),0.00187219,,211943424,148824096,normal
Sun Jul 25 2021 16:47:33 GMT+0200 (GMT+02:00),0.00172379,,211943424,148824096,normal
Sun Jul 25 2021 16:47:33 GMT+0200 (GMT+02:00),0.00172379,[OUT] - 200 [GET] http://www.google.it/,211943424,148824096,normal
Sun Jul 25 2021 16:47:34 GMT+0200 (GMT+02:00),0.00172379,,211943424,148824096,normal
Sun Jul 25 2021 16:47:35 GMT+0200 (GMT+02:00),0.00171785,[IN] - 200 [PUT] /api/patients/60fd77547e311a3c033989c9,211521536,148910728,normal
Sun Jul 25 2021 16:47:35 GMT+0200 (GMT+02:00),0.00171785,,211521536,148910728,normal
Sun Jul 25 2021 16:47:36 GMT+0200 (GMT+02:00),0.00171785,,211521536,148910728,anomaly
Sun Jul 25 2021 16:47:36 GMT+0200 (GMT+02:00),0.00171785,[OUT] - 200 [GET] http://www.google.it/,211521536,148910728,anomaly
Sun Jul 25 2021 16:47:37 GMT+0200 (GMT+02:00),0.00171785,,211521536,149002384,normal
Sun Jul 25 2021 16:47:38 GMT+0200 (GMT+02:00),0.00171785,,211521536,149002384,normal
Sun Jul 25 2021 16:47:39 GMT+0200 (GMT+02:00),0.00172695,,211521536,149002384,normal
Sun Jul 25 2021 16:47:39 GMT+0200 (GMT+02:00),0.00172695,[OUT] - 200 [GET] http://www.google.it/,211521536,149002384,normal
Sun Jul 25 2021 16:47:39 GMT+0200 (GMT+02:00),0.00172695,[IN] - 200 [GET] /api/patients,211521536,149002384,normal
Sun Jul 25 2021 16:47:40 GMT+0200 (GMT+02:00),0.00172695,,211521536,149002384,normal
Sun Jul 25 2021 16:47:41 GMT+0200 (GMT+02:00),0.00172695,,211517440,149102768,normal
Sun Jul 25 2021 16:47:42 GMT+0200 (GMT+02:00),0.00172695,,211517440,149102768,normal
Sun Jul 25 2021 16:47:42 GMT+0200 (GMT+02:00),0.00172695,[OUT] - 200 [GET] http://www.google.it/,211517440,149102768,normal
Sun Jul 25 2021 16:47:43 GMT+0200 (GMT+02:00),0.00214447,,211976192,149102768,normal
Sun Jul 25 2021 16:47:44 GMT+0200 (GMT+02:00),0.00214447,,211976192,149102768,normal
