Time,Cpu_Usage_Percentage,Network_Call,RAM_Usage_Percentage,Garbage_Collector,Class
Tue Jul 13 2021 18:32:43 GMT+0200 (GMT+02:00),0.00211175,,205668352,146242216,normal
Tue Jul 13 2021 18:32:43 GMT+0200 (GMT+02:00),0.00211175,[IN] - 200 [GET] /api/patients,205668352,146242216,normal
Tue Jul 13 2021 18:32:43 GMT+0200 (GMT+02:00),0.00211175,[OUT] - 200 [POST] http://localhost:9500/,205668352,146242216,anomaly
Tue Jul 13 2021 18:32:44 GMT+0200 (GMT+02:00),0.00211175,,205668352,146242216,normal
Tue Jul 13 2021 18:32:45 GMT+0200 (GMT+02:00),0.00125898,,205639680,146242216,normal
Tue Jul 13 2021 18:32:45 GMT+0200 (GMT+02:00),0.00125898,[OUT] - 200 [GET] http://www.google.it/,205639680,146242216,normal
Tue Jul 13 2021 18:32:46 GMT+0200 (GMT+02:00),0.00125898,[IN] - 200 [GET] /api/patients,205639680,146242216,normal
Tue Jul 13 2021 18:32:46 GMT+0200 (GMT+02:00),0.00125898,[OUT] - 200 [POST] http://localhost:9500/,205639680,146242216,anomaly
Tue Jul 13 2021 18:32:46 GMT+0200 (GMT+02:00),0.00125898,,205639680,146242216,normal
Tue Jul 13 2021 18:32:47 GMT+0200 (GMT+02:00),0.00125898,,205639680,146268632,normal
Tue Jul 13 2021 18:32:48 GMT+0200 (GMT+02:00),0.00125898,,205639680,146268632,normal
Tue Jul 13 2021 18:32:48 GMT+0200 (GMT+02:00),0.00125898,[OUT] - 200 [GET] http://www.google.it/,205639680,146268632,normal
Tue Jul 13 2021 18:32:49 GMT+0200 (GMT+02:00),0.00159753,,205447168,146268632,normal
Tue Jul 13 2021 18:32:50 GMT+0200 (GMT+02:00),0.00159753,,205447168,146268632,normal
Tue Jul 13 2021 18:32:51 GMT+0200 (GMT+02:00),0.000908509,,205447168,146268632,normal
Tue Jul 13 2021 18:32:51 GMT+0200 (GMT+02:00),0.000908509,[OUT] - 200 [GET] http://www.google.it/,205447168,146268632,normal
Tue Jul 13 2021 18:32:52 GMT+0200 (GMT+02:00),0.000908509,,205447168,146268632,normal
Tue Jul 13 2021 18:32:53 GMT+0200 (GMT+02:00),0.000908509,,205189120,146315160,normal
Tue Jul 13 2021 18:32:54 GMT+0200 (GMT+02:00),0.000908509,,205189120,146315160,normal
Tue Jul 13 2021 18:32:54 GMT+0200 (GMT+02:00),0.000908509,[OUT] - 200 [GET] http://www.google.it/,205189120,146315160,normal
Tue Jul 13 2021 18:32:55 GMT+0200 (GMT+02:00),0.000657017,,205189120,146315160,normal
Tue Jul 13 2021 18:32:56 GMT+0200 (GMT+02:00),0.000657017,,205189120,146315160,normal
Tue Jul 13 2021 18:32:57 GMT+0200 (GMT+02:00),0.00119318,[IN] - 200 [PUT] /api/patients/60edbf8bcd0ced4782632243,205500416,146315160,normal
Tue Jul 13 2021 18:32:57 GMT+0200 (GMT+02:00),0.00119318,[OUT] - 200 [POST] http://localhost:9500/,205500416,146315160,anomaly
Tue Jul 13 2021 18:32:57 GMT+0200 (GMT+02:00),0.00119318,,205500416,146315160,normal
Tue Jul 13 2021 18:32:57 GMT+0200 (GMT+02:00),0.00119318,[OUT] - 200 [GET] http://www.google.it/,205500416,146315160,normal
Tue Jul 13 2021 18:32:58 GMT+0200 (GMT+02:00),0.00119318,[IN] - 200 [PUT] /api/patients/60edbf8bcd0ced4782632243,205500416,146315160,normal
Tue Jul 13 2021 18:32:58 GMT+0200 (GMT+02:00),0.00119318,[OUT] - 200 [POST] http://localhost:9500/,205500416,146315160,anomaly
Tue Jul 13 2021 18:32:58 GMT+0200 (GMT+02:00),0.00119318,,205500416,146315160,normal
Tue Jul 13 2021 18:32:59 GMT+0200 (GMT+02:00),0.00181534,,205230080,146387128,normal
Tue Jul 13 2021 18:33:00 GMT+0200 (GMT+02:00),0.00181534,,205230080,146387128,normal
Tue Jul 13 2021 18:33:00 GMT+0200 (GMT+02:00),0.00181534,[OUT] - 200 [GET] http://www.google.it/,205230080,146387128,normal
Tue Jul 13 2021 18:33:01 GMT+0200 (GMT+02:00),0.00181534,,205230080,146387128,normal
Tue Jul 13 2021 18:33:02 GMT+0200 (GMT+02:00),0.00181534,,205230080,146387128,normal
Tue Jul 13 2021 18:33:03 GMT+0200 (GMT+02:00),0.00165517,,205881344,146387128,normal
Tue Jul 13 2021 18:33:03 GMT+0200 (GMT+02:00),0.00165517,[OUT] - 200 [GET] http://www.google.it/,205881344,146387128,normal
Tue Jul 13 2021 18:33:04 GMT+0200 (GMT+02:00),0.00165517,,205881344,146387128,normal
Tue Jul 13 2021 18:33:04 GMT+0200 (GMT+02:00),0.00165517,[IN] - 200 [GET] /api/patients/60edbf8bcd0ced4782632243,205881344,146387128,normal
Tue Jul 13 2021 18:33:04 GMT+0200 (GMT+02:00),0.00165517,[OUT] - 200 [POST] http://localhost:9500/,205881344,146387128,anomaly
Tue Jul 13 2021 18:33:05 GMT+0200 (GMT+02:00),0.000989946,,205688832,146477704,normal
Tue Jul 13 2021 18:33:05 GMT+0200 (GMT+02:00),0.000989946,[IN] - 200 [GET] /api/patients/60edbf8bcd0ced4782632243,205688832,146477704,normal
Tue Jul 13 2021 18:33:05 GMT+0200 (GMT+02:00),0.000989946,[OUT] - 200 [POST] http://localhost:9500/,205688832,146477704,anomaly
Tue Jul 13 2021 18:33:06 GMT+0200 (GMT+02:00),0.000989946,,205688832,146477704,normal
Tue Jul 13 2021 18:33:07 GMT+0200 (GMT+02:00),0.000989946,[OUT] - 200 [GET] http://www.google.it/,206041088,146477704,normal
Tue Jul 13 2021 18:33:07 GMT+0200 (GMT+02:00),0.000989946,,206041088,146477704,normal
Tue Jul 13 2021 18:33:08 GMT+0200 (GMT+02:00),0.000989946,,206041088,146477704,normal
Tue Jul 13 2021 18:33:09 GMT+0200 (GMT+02:00),0.00220096,,206041088,146477704,normal
Tue Jul 13 2021 18:33:09 GMT+0200 (GMT+02:00),0.00220096,[OUT] - 200 [GET] http://www.google.it/,206041088,146477704,normal
Tue Jul 13 2021 18:33:10 GMT+0200 (GMT+02:00),0.00220096,,206041088,146477704,normal
Tue Jul 13 2021 18:33:11 GMT+0200 (GMT+02:00),0.000823627,,206041088,146515552,normal
Tue Jul 13 2021 18:33:12 GMT+0200 (GMT+02:00),0.000823627,,206041088,146515552,normal
Tue Jul 13 2021 18:33:12 GMT+0200 (GMT+02:00),0.000823627,[OUT] - 200 [GET] http://www.google.it/,206041088,146515552,normal
Tue Jul 13 2021 18:33:13 GMT+0200 (GMT+02:00),0.000823627,,205623296,146515552,normal
Tue Jul 13 2021 18:33:14 GMT+0200 (GMT+02:00),0.000823627,,205623296,146515552,normal
Tue Jul 13 2021 18:33:15 GMT+0200 (GMT+02:00),0.000536535,[IN] - 200 [PUT] /api/patients/60edc0271d070849817c3077,205922304,146515552,normal
Tue Jul 13 2021 18:33:15 GMT+0200 (GMT+02:00),0.000536535,[OUT] - 200 [POST] http://localhost:9500/,205922304,146515552,anomaly
Tue Jul 13 2021 18:33:15 GMT+0200 (GMT+02:00),0.000536535,,205922304,146515552,normal
Tue Jul 13 2021 18:33:16 GMT+0200 (GMT+02:00),0.000536535,[OUT] - 200 [GET] http://www.google.it/,205922304,146515552,normal
Tue Jul 13 2021 18:33:16 GMT+0200 (GMT+02:00),0.000536535,[IN] - 200 [PUT] /api/patients/60edc0271d070849817c3077,205922304,146515552,normal
Tue Jul 13 2021 18:33:16 GMT+0200 (GMT+02:00),0.000536535,[OUT] - 200 [POST] http://localhost:9500/,205922304,146515552,anomaly
Tue Jul 13 2021 18:33:16 GMT+0200 (GMT+02:00),0.000536535,,205922304,146515552,normal
Tue Jul 13 2021 18:33:17 GMT+0200 (GMT+02:00),0.00128266,,206299136,146566440,normal
Tue Jul 13 2021 18:33:18 GMT+0200 (GMT+02:00),0.00128266,,206299136,146566440,normal
Tue Jul 13 2021 18:33:18 GMT+0200 (GMT+02:00),0.00128266,[OUT] - 200 [GET] http://www.google.it/,206299136,146566440,normal
Tue Jul 13 2021 18:33:19 GMT+0200 (GMT+02:00),0.00128266,,206299136,146566440,normal
Tue Jul 13 2021 18:33:20 GMT+0200 (GMT+02:00),0.00128266,,206299136,146566440,normal
Tue Jul 13 2021 18:33:21 GMT+0200 (GMT+02:00),0.00205403,,206430208,146566440,normal
Tue Jul 13 2021 18:33:21 GMT+0200 (GMT+02:00),0.00205403,[OUT] - 200 [GET] http://www.google.it/,206430208,146566440,normal
Tue Jul 13 2021 18:33:22 GMT+0200 (GMT+02:00),0.00205403,,206430208,146566440,normal
