Time,Cpu_Usage_Percentage,Network_Call,RAM_Usage_Percentage,Garbage_Collector,Class
Tue Jul 13 2021 18:46:31 GMT+0200 (GMT+02:00),0.00123789,,212418560,145594896,normal
Tue Jul 13 2021 18:46:32 GMT+0200 (GMT+02:00),0.000618982,,212754432,145594896,normal
Tue Jul 13 2021 18:46:33 GMT+0200 (GMT+02:00),0.000618982,[OUT] - 200 [GET] http://www.google.it/,212754432,145594896,normal
Tue Jul 13 2021 18:46:33 GMT+0200 (GMT+02:00),0.000618982,,212754432,145594896,normal
Tue Jul 13 2021 18:46:34 GMT+0200 (GMT+02:00),0.000618982,,212754432,145594896,normal
Tue Jul 13 2021 18:46:35 GMT+0200 (GMT+02:00),0.000618982,[IN] - 201 [POST] /api/patients,212754432,145594896,normal
Tue Jul 13 2021 18:46:35 GMT+0200 (GMT+02:00),0.000618982,,212754432,145594896,normal
Tue Jul 13 2021 18:46:36 GMT+0200 (GMT+02:00),0.000630787,[OUT] - 200 [GET] http://www.google.it/,213110784,145656648,normal
Tue Jul 13 2021 18:46:36 GMT+0200 (GMT+02:00),0.000630787,,213110784,145656648,normal
Tue Jul 13 2021 18:46:37 GMT+0200 (GMT+02:00),0.000630787,[IN] - 200 [GET] /api/patients,213110784,145656648,normal
Tue Jul 13 2021 18:46:37 GMT+0200 (GMT+02:00),0.000630787,,213110784,145656648,normal
Tue Jul 13 2021 18:46:38 GMT+0200 (GMT+02:00),0.000630787,,213110784,145656648,normal
Tue Jul 13 2021 18:46:39 GMT+0200 (GMT+02:00),0.000630787,[OUT] - 200 [GET] http://www.google.it/,213110784,145656648,normal
Tue Jul 13 2021 18:46:39 GMT+0200 (GMT+02:00),0.000630787,,213110784,145656648,normal
Tue Jul 13 2021 18:46:40 GMT+0200 (GMT+02:00),0.000880249,,213000192,145656648,normal
Tue Jul 13 2021 18:46:41 GMT+0200 (GMT+02:00),0.000880249,,213000192,145656648,normal
